node_id,lat,lon,priority
2482865943,41.6807995,-87.6166564,3
261143108,41.8899575,-87.7163673,3
261256155,41.7765783,-87.6317378,3
261125633,41.9366489,-87.7737206,1
261160548,41.8334005,-87.7181637,2
102680965,41.9111706,-87.6332228,1
261209799,41.7091819,-87.611383,2
261214860,41.6689133,-87.6235752,3
4081947261,41.9197925,-87.7364217,3
4081947249,41.9152285,-87.7362754,3
261093632,41.6895452,-87.6784566,3
261219485,41.7333612,-87.5839537,2
261149703,41.9182473,-87.7135411,2
261287335,41.8550165,-87.7248509,2
261298806,41.9452423,-87.8081992,3
261207214,41.9592442,-87.7192063,1
261240189,41.995344,-87.7361784,3
261156169,41.9695102,-87.7734536,3
261126787,41.75341,-87.5772463,1
261140226,41.9986412,-87.8067811,1
261252483,41.7451093,-87.682728,2
261212594,41.96515,-87.8378587,2
261177801,41.8925184,-87.6595221,3
261265643,42.0182045,-87.6657236,2
257381547,41.8805324,-87.6440868,3
261151947,41.7630631,-87.6662,2
739118563,41.8871322,-87.6136462,2
261093645,41.7210778,-87.5612197,3
261154086,41.8265835,-87.6476385,2
258023317,41.8908304,-87.6311089,1
264431935,41.9063797,-87.6481566,3
261126497,41.9624395,-87.7599365,3
349870175,41.8266643,-87.6297159,3
261178105,41.9446771,-87.7187873,3
261207205,41.9081747,-87.7179532,1
261130915,41.9800303,-87.7486966,1
2386539538,41.7585914,-87.6940883,2
261115433,41.9093701,-87.7667427,1
261227145,41.9269828,-87.748881,1
7983444776,41.8425492,-87.6364734,1
257967559,41.952539,-87.6450264,3
1446795045,41.8535065,-87.7174967,1
11028595232,41.7426021,-87.5697373,1
261180607,41.7229726,-87.6487056,2
2447758340,41.9415187,-87.668652,2
261169028,41.7384573,-87.7251937,3
11060789434,41.8831841,-87.6309323,2
410791918,41.8843459,-87.656754,1
261258798,41.9146959,-87.7052027,1
456154687,41.829607,-87.6232079,3
261222110,41.7785279,-87.6095471,1
261126828,41.7531869,-87.5973702,1
261160906,41.9996995,-87.6802005,1
27729276,41.8458054,-87.6476602,3
261184362,41.8624579,-87.7116549,2
261221618,41.9502531,-87.781561,1
5893137255,41.8377402,-87.66568,2
261182270,41.9393116,-87.8325079,1
1343435561,41.9883123,-87.7801801,3
261176796,41.8077691,-87.6016589,1
261245386,41.9461382,-87.8217064,2
261216642,41.7497295,-87.7118907,3
10278623786,41.9678981,-87.7582499,1
261223056,41.850698,-87.6733591,1
261886237,41.8804809,-87.648492,3
261214576,41.7998095,-87.6428615,2
388608192,41.8744826,-87.6330357,3
261182131,41.7782652,-87.7507942,2
256591534,41.8744075,-87.6395188,2
369872430,41.9203351,-87.6931472,2
7706487489,41.8854941,-87.6460307,3
261156609,41.9667814,-87.6900788,3
261213256,41.7333927,-87.5768327,3
12251271677,41.834534,-87.6362013,2
1309434572,41.8691029,-87.6770797,3
261192124,41.7633366,-87.7123112,3
13032367152,41.9101796,-87.7056704,3
261132786,41.8189501,-87.644577,3
261248442,41.8866001,-87.6619435,2
261137954,41.7457028,-87.7263863,1
261172185,41.7314513,-87.5855273,1
12963928584,42.0170743,-87.6681694,2
7413126429,41.9540863,-87.6884691,3
2174877392,41.9945759,-87.6590585,2
261172154,41.6736467,-87.5753438,1
366639848,41.720789,-87.6250994,3
261211066,41.8974827,-87.7723825,3
261211960,41.8573982,-87.6404706,1
261283620,41.7995156,-87.6635162,3
257374564,41.9609499,-87.6498931,1
261210251,41.9040059,-87.7610161,2
261204466,42.0087428,-87.7716816,2
7701066555,41.7040781,-87.7208337,3
1468342225,41.889803,-87.6241036,3
261312371,41.7872059,-87.7641137,2
261201106,41.8138443,-87.6870604,2
261201144,41.8802342,-87.6888356,2
2356412296,41.8703884,-87.7587631,2
261313664,41.8985938,-87.7556984,1
9252307317,41.8750981,-87.6715826,3
9743838781,41.8908305,-87.6426091,2
4337842245,41.7495745,-87.7145777,1
261285137,41.7652718,-87.6407457,2
261128091,41.9792597,-87.7902357,2
261155393,41.706984,-87.6391894,2
261132147,41.8939096,-87.6892622,3
708281420,41.8761213,-87.6624253,1
2779938537,41.8867632,-87.6223439,1
418458131,41.8083628,-87.6893234,2
261261740,41.7800171,-87.6236897,2
261151939,41.7812618,-87.6666993,3
305912057,41.9609373,-87.7296842,2
261198065,41.7378554,-87.7110756,2
261236570,41.9276252,-87.7661204,1
261192345,41.8602536,-87.7029726,2
261239964,41.8790527,-87.6570638,3
12089548403,41.9502258,-87.7421183,3
261226025,41.7212893,-87.5935448,2
261135995,41.6869771,-87.7115607,3
261285788,41.7039855,-87.6620863,1
261293456,41.9518251,-87.7307906,3
261176763,41.7871734,-87.6012153,2
261294674,41.8885111,-87.7038869,1
261310666,41.8970771,-87.7335356,2
261233546,41.936321,-87.8079874,3
2293275904,41.8186478,-87.6828452,1
261149790,41.7832021,-87.6582663,1
717469076,41.6917029,-87.6697419,3
261214592,41.7616135,-87.6414663,1
261166420,42.0054218,-87.6681855,3
261209788,41.7100388,-87.5364861,3
2184958711,41.9554913,-87.7328575,3
261188745,41.8787817,-87.7329564,3
261187472,41.9407519,-87.7395399,1
261172744,41.7482668,-87.5540499,2
261344415,42.0029811,-87.7022127,3
11069183277,41.9713138,-87.7097814,1
261253165,41.9714423,-87.7676085,3
4055937036,41.9830502,-87.8267214,2
261180575,41.723018,-87.6647951,2
261195066,41.9282271,-87.7440106,3
261169975,41.8641423,-87.7104864,1
13032367269,41.9105066,-87.711728,2
2565208702,41.8555104,-87.622361,1
261169106,41.9820868,-87.7926126,2
12228487119,41.9285913,-87.6878619,1
712890723,41.765941,-87.5894407,3
261166366,41.9598371,-87.8394842,3
705827606,41.8463705,-87.6383605,2
261153758,41.7660615,-87.576304,3
261120595,41.8371952,-87.7072552,3
261151954,41.8323197,-87.6680021,1
261151748,41.7475047,-87.7315606,3
261191237,41.9307068,-87.6610993,3
261224227,41.9175362,-87.6923013,2
261135289,41.8060314,-87.7247666,3
261334861,41.9308255,-87.800985,2
261132895,41.8472907,-87.735491,2
261198385,41.8918035,-87.7162242,3
261114932,41.8916295,-87.6720533,2
2264952443,41.6954595,-87.5622622,1
261143641,41.9908568,-87.6651706,1
261194677,41.8534736,-87.7272461,2
256625254,41.8756843,-87.631738,3
261214841,41.8943863,-87.6542209,3
261225929,41.7362168,-87.6971518,1
261129315,41.6794668,-87.6541381,3
261308807,41.8112972,-87.6102556,2
261177268,41.7486791,-87.6536906,1
261233650,41.9365826,-87.7785767,2
261128247,41.9536254,-87.6520983,3
261219986,41.7605118,-87.6539942,1
261145911,41.8058599,-87.6089119,2
1369154053,41.9237123,-87.8043839,1
540555925,41.7839367,-87.7394073,1
261173882,41.7270249,-87.6372927,1
261207402,41.8643284,-87.7263375,2
261155403,41.7068252,-87.6525654,3
261125626,41.9275193,-87.7734061,2
540571895,41.7925905,-87.769626,3
261202837,41.9953815,-87.8167159,1
261201827,41.8670522,-87.7276453,1
261332188,41.7938705,-87.6192027,1
261157732,41.9518933,-87.7165515,2
2420457540,41.7076384,-87.5905511,1
261146918,41.9032407,-87.7484393,2
261140197,41.7827758,-87.8011347,2
261147398,41.9842209,-87.7431075,1
261151322,41.7523036,-87.6554051,3
2447758391,41.9734371,-87.6694728,2
2565193679,41.8674653,-87.6273857,1
7861684984,41.8175271,-87.6834045,3
1446638291,41.8624955,-87.692032,3
1699188907,41.8299552,-87.627539,3
261158917,41.9799446,-87.7553418,3
261194996,41.7620486,-87.6759024,3
1514366502,41.7395513,-87.7152139,2
261174325,41.6605247,-87.6377333,3
11061920317,41.8798141,-87.6396655,3
261199649,42.0062409,-87.809152,2
261150085,41.7716535,-87.705374,1
259746239,41.8384444,-87.6155367,1
261147075,41.9264593,-87.7145981,1
250756038,41.9154793,-87.6348487,1
269446291,41.8949459,-87.6243567,3
261255924,41.9848494,-87.7113607,3
261143027,41.707211,-87.620204,1
261214297,41.7692553,-87.6202124,3
261146284,41.96359,-87.6984374,1
261262377,41.7411014,-87.5453958,2
261203088,41.9205126,-87.7523509,3
261166188,41.7025714,-87.6976762,1
261336591,41.8156272,-87.6895293,1
261115697,41.7498939,-87.5674254,1
261285300,41.7757605,-87.6702038,2
261184708,41.8042852,-87.6478695,2
261148969,41.8569761,-87.6612863,1
261147937,41.6892225,-87.665138,2
261210043,41.9288626,-87.6634389,3
261210228,41.9486885,-87.7619292,1
261264630,41.9198429,-87.6650302,3
12236459398,41.9679384,-87.757623,3
261158089,41.9721036,-87.7073563,2
261210815,41.9195783,-87.6986631,3
6120161987,41.7134376,-87.6330254,2
261233981,41.9785749,-87.7950846,1
261216488,41.7348078,-87.7275052,2
261131944,41.7990035,-87.7037274,1
261258020,41.8682559,-87.7032891,3
261185409,41.9102025,-87.647121,1
7150051739,41.7295324,-87.5903718,3
261160269,41.7174806,-87.5904992,1
261198401,41.8923866,-87.6704899,2
261199942,41.7506362,-87.6440364,1
1396377605,41.7089464,-87.5681431,2
1446638282,41.863365,-87.6899948,3
262348547,41.8962331,-87.6575058,1
262220309,41.95355,-87.6545196,2
261179899,41.7808934,-87.6971039,1
1062997771,41.8603784,-87.6139751,1
10838732049,41.8844843,-87.6239098,2
414153644,41.819061,-87.5983329,3
261244913,42.0092065,-87.7754829,2
261174008,41.7427392,-87.6877346,3
1317568598,41.6784059,-87.6435507,2
261128354,41.7386962,-87.7380367,2
262162583,41.9863551,-87.6650416,1
11270578643,41.8973654,-87.6535809,2
261254743,41.9596535,-87.6774412,2
263983571,41.9119042,-87.653156,3
261132153,41.8984473,-87.6893711,3
261199542,41.8949109,-87.6819173,1
261255870,41.9191934,-87.7102954,1
262804924,41.8931668,-87.6356317,2
261158147,41.9719049,-87.8059546,2
261118898,41.7098198,-87.630782,1
261115564,41.8865702,-87.6927344,3
35313375,41.8719711,-87.6438138,3
261114814,41.7105407,-87.6453581,2
259746227,41.8376275,-87.6155132,3
261158949,41.8248779,-87.6101459,3
261233633,41.9369488,-87.7517193,3
8078963689,41.8025005,-87.5866386,3
12140908633,41.9592624,-87.8394805,3
261185748,41.756303,-87.6312056,1
261293064,41.6773263,-87.6735979,3
261226615,41.7858545,-87.731517,3
261199674,41.8744947,-87.7156896,2
261139169,41.9420527,-87.7812205,1
261303373,41.7351635,-87.5805285,3
261173024,41.7427811,-87.5563756,1
261222658,41.7692263,-87.6217874,3
7927025646,41.9973644,-87.7576744,2
261133051,41.9942099,-87.6836284,3
261250923,41.7633143,-87.649215,2
261294440,42.001724,-87.67049,1
712819261,41.8232019,-87.6559186,1
261166214,41.7029088,-87.6695732,3
261252286,41.7840249,-87.7912721,2
261135411,41.9889017,-87.790409,1
538495430,41.8089656,-87.6406685,2
737086944,41.8725463,-87.7247218,2
261128090,41.9792688,-87.7890169,3
261164009,41.760862,-87.6953738,3
257157209,41.9733883,-87.6727199,3
261167748,41.6928081,-87.6660378,2
401479655,41.7077663,-87.5905851,1
261265748,41.8886493,-87.7504762,2
1309521526,41.8692971,-87.6511137,2
712819244,41.8233484,-87.6534657,1
719017901,41.6892005,-87.6054098,3
261200625,41.950253,-87.8354142,1
261192118,41.7638732,-87.6759484,1
2478181623,41.7353052,-87.6594008,3
261321186,41.7841974,-87.7729564,3
305911015,41.9611042,-87.7155892,1
2876586229,41.7214549,-87.6395609,1
258023465,41.8924565,-87.6296658,2
261220078,41.8021851,-87.7405661,3
261149848,41.7825824,-87.7056658,3
261150331,41.652593,-87.6075802,1
261181583,41.9490847,-87.6519558,2
261151237,41.6931141,-87.6545742,3
261164943,41.9005638,-87.6313585,3
11920703200,41.888034,-87.6792669,2
261350635,41.6875129,-87.6584487,3
261200016,41.6941799,-87.642492,2
261223098,41.7432672,-87.5879968,1
261321851,41.8481706,-87.7026948,3
261149486,41.8203036,-87.6446132,3
261118930,41.8463978,-87.6346232,2
368387712,41.7919196,-87.7805699,1
261321721,41.7653427,-87.6359084,1
261118357,42.0151738,-87.8139139,3
261223134,41.8113199,-87.7395852,1
261172289,41.9161892,-87.6800601,1
468418860,41.7982131,-87.6209383,1
261092566,41.8897612,-87.7124788,2
261164784,41.9309858,-87.7105336,3
261225688,41.7281856,-87.5567415,3
261256455,41.781165,-87.6739509,2
261192091,41.840663,-87.7183496,3
265641174,41.9181595,-87.6497295,1
261148896,41.692185,-87.6569844,3
736951807,41.8901256,-87.6219501,3
261147284,41.9739245,-87.7782103,2
261160565,41.8342894,-87.6559098,1
261226552,41.7868085,-87.6607614,3
261121166,41.7428024,-87.7283028,1
261214635,41.6942091,-87.640018,3
2077277319,41.7243158,-87.5477189,2
261197686,41.7202693,-87.667417,3
6235086156,41.9576819,-87.6642917,3
261222659,41.7637597,-87.6216424,3
257167984,41.9681949,-87.6548231,1
261118873,41.7635797,-87.6321674,1
261310414,41.7510685,-87.6181394,1
261117190,41.6963924,-87.6122548,3
261213702,41.9832514,-87.8205419,2
261106747,41.9737701,-87.7232806,1
261252961,41.7758246,-87.6653946,1
10833085398,41.8229135,-87.7240922,3
261262034,41.8338109,-87.6486068,3
266810591,41.9822912,-87.7972947,3
257119074,41.9724976,-87.6507245,1
261156578,41.9922648,-87.6909331,3
257172160,41.9808143,-87.6648766,3
5533457139,41.7455639,-87.5518171,2
1894138891,41.8291733,-87.6280566,1
261254519,41.7235908,-87.6222636,3
308440661,41.9353132,-87.6563805,3
712819262,41.8232116,-87.655291,2
261169131,41.9802344,-87.8304509,3
261146429,41.9994023,-87.698472,2
261281663,41.7914381,-87.7206661,3
261248479,41.8857234,-87.746689,2
4226123679,41.7373196,-87.556291,2
261289457,41.7045697,-87.55801,1
1770663462,41.8619466,-87.6286819,2
261118590,41.9117777,-87.720275,2
262186709,41.8535744,-87.6354441,1
12245099254,41.8384469,-87.6851663,3
2185494919,41.953864,-87.7522657,2
256170782,41.9475934,-87.7765666,1
261151101,41.8699461,-87.7155288,3
257152947,41.9818393,-87.6579703,3
261233597,41.9373594,-87.7196401,1
261240483,41.9056788,-87.6709562,3
261150328,41.6550019,-87.6107935,3
261270025,41.9623858,-87.7648462,3
261175603,41.7995457,-87.5872223,2
537966225,41.8363355,-87.6781477,2
266720512,41.9696012,-87.7675446,1
261243192,41.6939978,-87.7179962,2
261158638,41.6987686,-87.6449492,2
261276444,41.7746242,-87.6239724,1
261203064,41.9210286,-87.7103558,1
1952970773,41.9945638,-87.7909898,3
261138332,41.798419,-87.7490187,1
261135954,41.793341,-87.7145871,2
9194861792,41.914145,-87.6702266,2
261136242,41.8578411,-87.6637604,2
306082701,41.9537141,-87.7190352,2
261149519,41.6623512,-87.6401907,3
5237043552,41.9166187,-87.7528217,1
261164134,41.7346296,-87.7384117,1
261301815,41.8022034,-87.6100438,3
261213353,41.7880334,-87.7058523,2
13004792113,41.7030932,-87.6815073,1
2437421291,41.8656952,-87.7129604,3
261174345,41.8132802,-87.5981143,2
261266548,41.7889966,-87.7658234,3
261147703,41.909521,-87.7547111,1
13097392890,41.8975285,-87.6282336,2
7182430771,41.850249,-87.622187,2
261310535,42.0111731,-87.6997444,1
261211684,41.804229,-87.7222396,3
261291662,41.8606748,-87.7262297,1
261183613,41.8980948,-87.6412069,2
710419061,41.7302155,-87.6666217,3
261116431,41.7540595,-87.6586834,2
3201087958,41.8518141,-87.6281954,2
258022670,41.889054,-87.6443368,2
261155386,41.7071132,-87.6283016,1
261180590,41.7235311,-87.6250873,2
261105064,41.8164483,-87.6294413,3
261151311,41.8369751,-87.6584204,1
261214999,42.0036269,-87.6656735,2
675646169,41.8991685,-87.6269585,2
264166660,41.96857,-87.6997627,1
1536858516,41.886821,-87.6339752,1
256633121,41.8766194,-87.6506859,3
261238020,41.7803583,-87.7338062,1
261262304,41.7400319,-87.622704,3
261126635,41.8724426,-87.7351754,1
261142063,41.8100905,-87.6942524,3
261189393,41.6905071,-87.6447581,1
364998418,41.8995929,-87.7465199,2
261184867,41.9014743,-87.6431292,2
261200666,41.9045738,-87.7166225,2
261174100,41.7675142,-87.6760477,2
261131842,41.6960711,-87.7009785,2
261207215,41.9574182,-87.7191557,3
364998372,41.8950069,-87.7458056,3
261251902,41.8336528,-87.6144696,1
1369171980,41.8931743,-87.7457398,1
261230122,41.7692854,-87.6185768,3
261130622,41.6950121,-87.7143797,1
27446709,41.880755,-87.6277596,1
261191243,41.9289674,-87.805204,3
261163039,41.83889,-87.7146512,3
261204046,41.8247328,-87.6888225,2
261195039,41.9885252,-87.7458974,3
261211691,41.7622923,-87.7211038,3
6187326848,41.7216622,-87.623899,3
261147083,41.9263575,-87.724379,1
368380107,41.7945045,-87.6342226,3
261140913,41.9830625,-87.7100902,2
261213431,41.9146221,-87.6824384,1
261273353,41.7749967,-87.7787135,2
261185698,41.6923429,-87.6435932,3
257393086,41.9579187,-87.6463505,1
10593105698,41.9991605,-87.670621,3
261178066,41.9451638,-87.6700264,2
261177708,41.6909671,-87.6091894,3
261219423,41.6928118,-87.6060011,1
261226609,41.7859415,-87.7229579,1
408724408,41.9199404,-87.7256032,1
261201826,41.8670889,-87.7252063,2
468419465,41.8130623,-87.6261811,2
261158738,41.7126027,-87.6260409,1
261162517,41.7454604,-87.6888574,2
261245745,41.7280679,-87.5657697,2
261173991,41.7430501,-87.6644659,1
261143003,41.7758181,-87.7836376,2
261181832,41.8511566,-87.6831642,3
345098799,41.8717394,-87.7493218,2
261165862,41.9622369,-87.7758628,2
261169383,41.6513257,-87.5495865,2
261313678,41.9314081,-87.7564216,2
26817976,41.92558,-87.6404626,3
261158125,41.9717611,-87.7405534,1
261151962,41.8814295,-87.6693033,1
326133472,42.0102043,-87.6742376,3
261224537,41.7460394,-87.5841676,3
261214469,41.8012514,-87.6732918,1
261237902,41.8598815,-87.6487856,3
256180993,41.8213213,-87.6924855,3
261129343,41.679401,-87.6693972,2
6838953036,41.8732607,-87.7398659,1
261233592,41.9374658,-87.7129673,3
261177291,41.7478834,-87.708445,3
261218218,41.8573448,-87.6515464,2
367519391,41.9452241,-87.8192264,1
1309581890,41.8716289,-87.666464,1
261255488,41.6921045,-87.6633191,1
27729669,41.8350594,-87.6077205,3
261199226,41.6848134,-87.7017931,1
261115732,41.7494673,-87.6039085,1
261210167,41.9283148,-87.7121983,1
261184864,41.8954976,-87.6429371,2
261302700,41.9636688,-87.8427513,1
12048839921,41.750038,-87.7036247,1
261177753,41.7264322,-87.5497769,2
261238086,41.851497,-87.7356288,2
261313904,41.7608227,-87.6978152,2
375654009,41.7661337,-87.570161,2
3192598417,41.7349932,-87.7165751,2
261151789,41.8578079,-87.73472,1
261276593,41.7685069,-87.6056481,1
12187280090,41.9034802,-87.6588746,3
261207093,41.9028126,-87.7092322,3
10155432723,41.7799708,-87.6326367,3
261139256,41.9427661,-87.7248417,3
261154464,41.8792115,-87.7011562,1
1427745657,41.8530195,-87.6150875,1
261147064,41.9266065,-87.7011569,1
261221674,41.8883453,-87.7124504,3
5485576607,41.8445259,-87.6518886,1
261154470,41.8691988,-87.7008797,2
261230962,41.8997398,-87.6447901,2
261180677,41.9779028,-87.8023894,2
305903072,41.9725915,-87.7479037,2
261158151,41.9720908,-87.7782488,2
261257171,41.7284925,-87.6016017,1
1309434652,41.8693725,-87.659189,1
6290052799,41.7231109,-87.5460394,2
261218186,41.6954718,-87.5328595,1
264166192,41.9684801,-87.7060189,2
261115119,41.7340888,-87.654513,3
4384635717,41.9491158,-87.6500803,2
261146683,41.7141205,-87.5340562,2
261180498,41.9566374,-87.7105484,3
261240200,41.995723,-87.7032366,2
261210810,41.9339105,-87.6997057,2
261212599,41.9651516,-87.8458795,3
261293833,41.7478035,-87.5893892,2
261221011,41.8858891,-87.7331758,1
261253210,42.0016997,-87.7622679,3
9223647365,41.888193,-87.6695069,2
261170719,41.7980257,-87.5926172,2
261179908,41.815498,-87.6981144,2
1003188516,41.958416,-87.836702,2
261254765,41.9586885,-87.7647246,1
261114952,41.9040959,-87.6724083,3
261159006,41.994533,-87.6629078,1
261335260,41.7589564,-87.5700389,2
261155544,41.7776765,-87.6629485,1
739119065,41.8925409,-87.61442,1
261285787,41.7072594,-87.6621219,1
261116404,41.7535533,-87.6964067,2
261118572,41.9336895,-87.7209043,3
9149827877,41.8933882,-87.6473678,1
261207222,41.8936192,-87.7174828,2
261218741,41.7940948,-87.7916328,3
261122141,41.7696992,-87.7129925,2
2401873932,41.9431627,-87.7279072,1
13030359829,41.9137377,-87.7051934,1
13032366990,41.9103197,-87.6921148,2
250278998,41.934258,-87.6442488,3
261132131,42.0211409,-87.6682268,2
261118042,42.0179387,-87.6816421,2
261177723,41.6918222,-87.5304978,1
7698977239,41.9643561,-87.7486756,2
261216453,41.8023144,-87.7295505,1
261114949,41.9022015,-87.6723592,2
261228580,41.8531278,-87.6734218,1
1446792357,41.8555168,-87.7126253,1
261146661,41.7127301,-87.6175581,2
719098346,41.6594927,-87.5833544,1
261285085,41.704593,-87.5608346,1
261115116,41.7413828,-87.6547135,1
261116410,41.7534146,-87.704938,2
261150045,41.7721513,-87.667683,1
8499816162,41.9343596,-87.6999584,1
261201149,41.8029413,-87.6867298,2
261141757,41.7314337,-87.5868054,1
261237438,41.9702376,-87.7121816,1
157738013,41.9281928,-87.7464474,3
261337047,41.7755732,-87.6872119,3
261222648,41.6677206,-87.6201465,1
261226476,41.785088,-87.7778841,1
261133088,41.9431774,-87.68209,1
261338714,42.0059541,-87.8187996,3
261166389,42.0127538,-87.6680243,2
287272756,41.8502568,-87.6153574,1
261151799,41.8459414,-87.7343305,3
2206441950,41.8443039,-87.628477,1
261273600,41.751523,-87.5833042,3
261212631,41.9670802,-87.7329354,1
369881981,41.9140117,-87.6976252,3
263353496,41.9172157,-87.6704036,2
5578578362,41.8440073,-87.6363982,2
261200662,41.9009463,-87.7164974,1
261160243,41.7878569,-87.5915121,1
265642220,41.9085748,-87.6482146,2
261151566,41.9480766,-87.7366456,3
3626116040,41.9911278,-87.7801645,3
11943751618,41.8757634,-87.652598,1
261212076,41.9205774,-87.6962685,1
261124050,41.7382893,-87.7349032,2
261132616,41.7625544,-87.5725136,2
261118815,41.809856,-87.6333918,2
4277225762,41.8514918,-87.7243698,3
261137973,41.7464772,-87.6827598,2
418158483,41.8899689,-87.6600561,3
261116730,41.7545857,-87.7098689,3
261200627,41.955718,-87.8354746,2
351013871,41.766525,-87.6259851,3
3198156682,41.8555199,-87.6215347,1
261130597,41.6953672,-87.6886679,3
261203625,41.7009542,-87.5632033,1
12237090032,41.953939,-87.7007,1
459963727,41.7148948,-87.6361927,1
2388588758,41.6776689,-87.616576,1
261144640,41.8080454,-87.6406516,1
1309434614,41.869064,-87.6808464,1
261285183,41.7588669,-87.6406031,1
261138005,41.8024286,-87.6502233,2
261156526,41.7153956,-87.5610341,1
261166179,41.7027351,-87.6814962,2
261135970,41.8462091,-87.7160759,3
261145405,41.6825749,-87.6179256,1
261180917,41.9517789,-87.7339191,1
26794407,41.9351827,-87.6325007,1
261145135,41.9351512,-87.7491997,1
261252044,41.8935513,-87.7248012,3
347269936,41.8490968,-87.6443335,1
4332509019,41.7498633,-87.6926258,3
261198054,41.8425815,-87.7135141,3
287238171,41.9318054,-87.6950276,3
261262333,41.7402706,-87.6049275,3
261173919,41.726614,-87.6321945,2
261176829,41.6585834,-87.5975612,3
261182552,41.8542332,-87.6436696,2
369630920,41.9534885,-87.7417557,3
261302326,41.7989542,-87.7073889,1
261216000,41.908058,-87.7276811,3
261115160,41.8932263,-87.6745248,3
2412176240,41.7308459,-87.6192344,2
306045111,41.9550963,-87.678774,3
261218289,41.6827682,-87.5340311,2
261184811,41.7384363,-87.7264072,1
261219991,41.7604111,-87.6604631,3
261105572,41.9404782,-87.7125259,1
261113223,41.8089015,-87.5914762,3
261251069,41.7041546,-87.6476168,3
261155426,41.7064402,-87.6780037,1
261240286,41.7452485,-87.6416275,2
261117449,42.0072899,-87.6839038,1
350984290,41.7932845,-87.6304767,3
261256223,41.6779577,-87.6286612,2
365455010,41.9676953,-87.7748262,1
261194641,41.853602,-87.7040789,2
261140633,41.7587151,-87.5920161,2
261156538,41.7146142,-87.6139836,3
261145150,41.9349281,-87.7663683,1
7791706368,41.9251834,-87.6822711,2
257156331,41.9734252,-87.6646759,2
261299464,41.7829029,-87.5878757,2
261212169,41.937088,-87.7406418,3
261126805,41.7532355,-87.5930917,2
261166241,41.7027795,-87.6390745,3
261198728,41.8153735,-87.6393262,2
375648415,41.766149,-87.5677215,2
261265775,41.8898945,-87.6671767,1
261176780,41.8295725,-87.6084806,3
261151271,41.7286126,-87.6555748,1
261210512,41.8530589,-87.6783204,2
261148929,41.724926,-87.6579069,2
4533253076,41.8814628,-87.666868,2
261130089,41.6555173,-87.5519966,3
261156772,41.6863632,-87.6094961,1
261235141,41.8931054,-87.681866,1
4903386321,42.002289,-87.8213271,2
286839255,41.975287,-87.7518113,1
261199954,41.7251149,-87.6433773,1
261303067,41.9418871,-87.6979024,1
261158040,41.7458247,-87.6026125,3
6978793303,41.6584052,-87.5592346,2
13032366918,41.9100433,-87.7100686,1
261211067,41.898401,-87.772411,1
261142676,41.9234412,-87.6827142,1
261190449,41.7462329,-87.7378139,3
261146448,41.9339142,-87.6964448,2
261116790,41.8782932,-87.7135261,2
261299638,41.7515745,-87.7060876,2
261118886,41.7289401,-87.6310611,1
261147697,41.909565,-87.7510384,1
261122474,41.795244,-87.5825403,2
261137050,41.6734795,-87.6225086,3
261203079,41.9206761,-87.7388961,1
261263769,41.9851335,-87.745092,3
261155619,41.7765863,-87.743452,3
261218739,41.7941309,-87.7891921,1
262162304,41.988054,-87.669707,3
538647003,41.8666379,-87.6802771,1
3193237734,41.8801671,-87.773223,3
1257572592,42.0222514,-87.6668154,2
1885813732,41.8737137,-87.6886558,3
261316102,41.6931614,-87.7155287,2
261135249,41.8066991,-87.6734313,2
261288743,41.9647363,-87.715705,1
261188455,41.7619657,-87.6200151,2
257159483,41.9761369,-87.6720778,1
261255506,41.6924567,-87.633945,3
367776783,41.9666627,-87.7772365,1
261158144,41.9719232,-87.802481,2
264430062,41.911191,-87.6366646,2
261144611,41.8435726,-87.6415287,3
5578495319,41.7220099,-87.6105177,3
261212711,41.7343652,-87.635064,1
261165888,41.9774842,-87.7769365,3
261285155,41.6723957,-87.6381213,2
365024853,41.8961894,-87.6599618,3
315577150,41.9237099,-87.782997,3
4081947008,41.9701376,-87.7219762,1
261156144,41.8919305,-87.7700388,3
261222650,41.6663687,-87.6200848,1
418461003,41.8081541,-87.702764,2
365043662,41.9374485,-87.7211399,1
8750844780,41.8126424,-87.6357203,1
261162987,41.7279663,-87.616726,3
261151806,41.83321,-87.7339674,1
3772730266,41.8815369,-87.6622764,2
261150104,41.7712942,-87.7298947,3
261156584,42.0013455,-87.6911957,2
261224648,41.7492077,-87.552852,2
261139086,41.9413802,-87.8154233,2
261160895,41.9999501,-87.6680058,2
261218742,41.7940601,-87.7940685,2
1797371748,41.7787617,-87.6629776,1
365281772,41.9753505,-87.6940807,3
4081947010,41.9701502,-87.7207464,3
619625983,41.8881494,-87.6340006,1
4332999959,41.6620614,-87.6412958,1
261135973,41.8425444,-87.7159646,3
261174116,41.7497038,-87.7141137,2
261178059,41.94511,-87.6739513,2
3193180049,41.8800902,-87.7713848,1
153401283,41.9709134,-87.6482436,2
287211438,41.9979027,-87.6801234,3
261241237,41.8310793,-87.620543,1
727782514,41.8235337,-87.7241071,2
4108993944,41.9528043,-87.7938364,1
261135700,41.7242662,-87.5814282,3
271170356,41.8868489,-87.6302474,1
261215917,41.976702,-87.7031313,1
287209505,41.9977149,-87.6911064,1
261240234,41.7440915,-87.716856,2
261196543,41.9772938,-87.8094706,2
261160545,41.8339399,-87.683806,1
1446795226,41.8533745,-87.718735,1
261123912,41.9064352,-87.7117977,1
261180680,41.9972777,-87.8029381,3
261222651,41.665441,-87.6200472,1
261161026,41.6862629,-87.6883343,2
